stplfips,place,varname,units,units_se2,total,total_se2,share,share_se2
0602868,"Arroyo Grande city, California",rent_5to9,184,4972.607422326105,7192,26147.57808963332,0.025583982202447165,9.580484895548792e-5
0602868,"Arroyo Grande city, California",rent_10to19,263,8764.146672702582,7192,26147.57808963332,0.03656840934371524,1.6876179435685475e-4
0602868,"Arroyo Grande city, California",rent_20to49,211,3920.510712207019,7192,26147.57808963332,0.029338153503893214,7.536036787254095e-5
0602868,"Arroyo Grande city, California",rent_50plus,214,1561.3307341949908,7192,26147.57808963332,0.029755283648498332,2.9737734495206748e-5
0602868,"Arroyo Grande city, California",rent_mobile,80,2306.3349377777367,7192,26147.57808963332,0.011123470522803115,4.452596832727948e-5
0602868,"Arroyo Grande city, California",rent_boatrv,0,133.40601066139448,7192,26147.57808963332,0,2.579146668445459e-6
0602896,"Artesia city, California",ownocc,2285,26344.545966870224,4517,21285.834388078456,0.5058667257029001,0.0010242209769354348
0602896,"Artesia city, California",own_1det,2013,20062.26845649984,4517,21285.834388078456,0.44564976754483066,7.760916714699927e-4
0602896,"Artesia city, California",own_1att,51,402.4353063996082,4517,21285.834388078456,0.011290679654638034,1.9591047306222412e-5
0602896,"Artesia city, California",own_2,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",own_3to4,16,269.39884147411794,4517,21285.834388078456,0.0035421740092982067,1.3190607072224258e-5
0602896,"Artesia city, California",own_5to9,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",own_10to19,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",own_20to49,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",own_50plus,9,72.4309642372114,4517,21285.834388078456,0.0019924728802302415,3.5458234492368163e-6
0602896,"Artesia city, California",own_mobile,196,7037.628994558438,4517,21285.834388078456,0.04339163161390303,3.4296192679352704e-4
0602896,"Artesia city, California",own_boatrv,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",rentocc,2232,24218.549348213706,4517,21285.834388078456,0.49413327429709986,9.322632383947474e-4
0602896,"Artesia city, California",rent_1det,1031,14930.017276263154,4517,21285.834388078456,0.2282488377241532,0.00067739460239644425
0602896,"Artesia city, California",rent_1att,151,3405.733502092553,4517,21285.834388078456,0.03342926721275183,1.6575495468320188e-4
0602896,"Artesia city, California",rent_2,193,4230.929130366496,4517,21285.834388078456,0.04272747398715962,2.0546044918652237e-4
0602896,"Artesia city, California",rent_3to4,60,591.2731774466237,4517,21285.834388078456,0.013283152534868276,2.8795232927818053e-5
0602896,"Artesia city, California",rent_5to9,143,1609.7412255984327,4517,21285.834388078456,0.031658180208102724,7.785057119852268e-5
0602896,"Artesia city, California",rent_10to19,208,4390.572888277085,4517,21285.834388078456,0.04604826212087669,2.12977304863796e-4
0602896,"Artesia city, California",rent_20to49,166,2797.0916750584342,4517,21285.834388078456,0.03675005534646889,1.3568124917323775e-4
0602896,"Artesia city, California",rent_50plus,280,5682.135235262054,4517,21285.834388078456,0.06198804516271862,2.7448241501403404e-4
0602896,"Artesia city, California",rent_mobile,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602896,"Artesia city, California",rent_boatrv,0,133.40601066139448,4517,21285.834388078456,0,6.5384561607393034e-6
0602910,"Artois CDP, California",ownocc,51,310.78796389538155,99,1038.0539721547286,0.5151515151515151,0.0598171463955288
0602910,"Artois CDP, California",own_1det,51,310.78796389538155,99,1038.0539721547286,0.5151515151515151,0.0598171463955288
0602910,"Artois CDP, California",own_1att,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_2,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_3to4,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_5to9,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_10to19,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_20to49,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_50plus,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_mobile,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",own_boatrv,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rentocc,48,781.9587771731599,99,1038.0539721547286,0.48484848484848486,0.054885733110942705
0602910,"Artois CDP, California",rent_1det,30,533.6240426455779,99,1038.0539721547286,0.30303030303030304,0.044720159383444175
0602910,"Artois CDP, California",rent_1att,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_2,18,289.7238569488456,99,1038.0539721547286,0.18181818181818182,0.02605938405862735
0602910,"Artois CDP, California",rent_3to4,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_5to9,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_10to19,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_20to49,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_50plus,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_mobile,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602910,"Artois CDP, California",rent_boatrv,0,53.21458597019614,99,1038.0539721547286,0,0.0054295057616769865
0602924,"Arvin city, California",ownocc,2178,13908.223316488205,4735,9225.339751110947,0.4599788806758184,5.332828135018274e-4
0602924,"Arvin city, California",own_1det,2080,13200.54323223178,4735,9225.339751110947,0.4392819429778247,5.093767837463104e-4
0602924,"Arvin city, California",own_1att,46,533.6240426455779,4735,9225.339751110947,0.009714889123548046,2.3762177393542422e-5
0602924,"Arvin city, California",own_2,9,62.45322936779963,4735,9225.339751110947,0.0019007391763463568,2.784088918531211e-6
0602924,"Arvin city, California",own_3to4,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",own_5to9,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",own_10to19,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",own_20to49,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",own_50plus,5,18.10774105930285,4735,9225.339751110947,0.0010559662090813093,8.071932466870022e-7
0602924,"Arvin city, California",own_mobile,38,505.9081124527675,4735,9225.339751110947,0.008025343189017951,2.2538308335041493e-5
0602924,"Arvin city, California",own_boatrv,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",rentocc,2557,14196.468990493435,4735,9225.339751110947,0.5400211193241816,5.132040153646353e-4
0602924,"Arvin city, California",rent_1det,1577,10306.261028630557,4735,9225.339751110947,0.333051742344245,4.1404376608001204e-4
0602924,"Arvin city, California",rent_1att,60,505.9081124527675,4735,9225.339751110947,0.012671594508975714,2.2498739688758826e-5
0602924,"Arvin city, California",rent_2,125,1330.3646492549035,4735,9225.339751110947,0.026399155227032733,5.9050940297992395e-5
0602924,"Arvin city, California",rent_3to4,217,2134.4961705823116,4735,9225.339751110947,0.04582893347412883,9.433983250428654e-5
0602924,"Arvin city, California",rent_5to9,325,4718.729501759961,4735,9225.339751110947,0.06863780359028511,2.0852902056462397e-4
0602924,"Arvin city, California",rent_10to19,15,119.73281843294129,4735,9225.339751110947,0.0031678986272439284,5.33626387701477e-6
0602924,"Arvin city, California",rent_20to49,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602924,"Arvin city, California",rent_50plus,33,402.4353063996082,4735,9225.339751110947,0.006969376979936642,1.7929668913191677e-5
0602924,"Arvin city, California",rent_mobile,205,3265.3061224489793,4735,9225.339751110947,0.04329461457233368,1.448698185424674e-4
0602924,"Arvin city, California",rent_boatrv,0,195.48969429328997,4735,9225.339751110947,0,8.719345782359006e-6
0602980,"Ashland CDP, California",ownocc,2489,22181.98279764599,7818,18542.326844726118,0.31836786902020975,3.321694113254828e-4
0602980,"Ashland CDP, California",own_1det,1987,18212.69204829963,7818,18542.326844726118,0.2541570734203121,2.783806017491642e-4
0602980,"Ashland CDP, California",own_1att,292,3477.0558291220514,7818,18542.326844726118,0.03734970580711179,5.646475469691535e-5
0602980,"Ashland CDP, California",own_2,10,94.60370839145979,7818,18542.326844726118,0.0012790995139421847,1.5473107361820655e-6
0602980,"Ashland CDP, California",own_3to4,9,62.45322936779963,7818,18542.326844726118,0.0011511895625479663,1.0213924793434198e-6
0602980,"Ashland CDP, California",own_5to9,0,195.48969429328997,7818,18542.326844726118,0,3.1983982214281594e-6
0602980,"Ashland CDP, California",own_10to19,0,195.48969429328997,7818,18542.326844726118,0,3.1983982214281594e-6
0602980,"Ashland CDP, California",own_20to49,52,621.2063820548591,7818,18542.326844726118,0.00665131747249936,1.0150108971621792e-5
0602980,"Ashland CDP, California",own_50plus,6,72.4309642372114,7818,18542.326844726118,7.674597083653108e-4,1.184861111364107e-6
0602980,"Ashland CDP, California",own_mobile,114,3265.3061224489793,7818,18542.326844726118,0.014581734458940905,5.335902401750572e-5
0602980,"Ashland CDP, California",own_boatrv,19,332.5911623137259,7818,18542.326844726118,0.002430289076490151,5.439717464555434e-6
0602980,"Ashland CDP, California",rentocc,5329,30016.35239881376,7818,18542.326844726118,0.6816321309797903,3.5014363779594195e-4
0602980,"Ashland CDP, California",rent_1det,950,22181.98279764599,7818,18542.326844726118,0.12151445382450754,3.584389449951366e-4
0602980,"Ashland CDP, California",rent_1att,471,7451.5202187710765,7818,18542.326844726118,0.0602455871066769,1.2081290051240062e-4
0602980,"Ashland CDP, California",rent_2,221,6536.89452240833,7818,18542.326844726118,0.028268099258122282,1.0670742277388963e-4
0602980,"Ashland CDP, California",rent_3to4,399,8650.696131780009,7818,18542.326844726118,0.05103607060629317,1.4074347347683898e-4
0602980,"Ashland CDP, California",rent_5to9,733,17562.29155310834,7818,18542.326844726118,0.09375799437196214,2.8466907919537333e-4
0602980,"Ashland CDP, California",rent_10to19,369,7769.69909738454,7818,18542.326844726118,0.04719877206446661,1.2644387739485697e-4
0602980,"Ashland CDP, California",rent_20to49,969,17401.539157990042,7818,18542.326844726118,0.1239447429009977,2.800453470622783e-4
0602980,"Ashland CDP, California",rent_50plus,1073,21821.306159403553,7818,18542.326844726118,0.13724737784599642,3.5130288613250543e-4
0602980,"Ashland CDP, California",rent_mobile,144,3695.457359041398,7818,18542.326844726118,0.01841903300076746,6.035829241024003e-5
0602980,"Ashland CDP, California",rent_boatrv,0,195.48969429328997,7818,18542.326844726118,0,3.1983982214281594e-6
0603026,"Aspen Springs CDP, California",ownocc,17,133.40601066139448,17,133.40601066139448,1,0
0603026,"Aspen Springs CDP, California",own_1det,17,133.40601066139448,17,133.40601066139448,1,0
0603026,"Aspen Springs CDP, California",own_1att,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_2,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_3to4,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_5to9,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_10to19,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_20to49,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_50plus,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_mobile,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",own_boatrv,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rentocc,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_1det,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_1att,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_2,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_3to4,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_5to9,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_10to19,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_20to49,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_50plus,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_mobile,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603026,"Aspen Springs CDP, California",rent_boatrv,0,53.21458597019614,17,133.40601066139448,0,0.1841335154678067
0603064,"Atascadero city, California",ownocc,7143,61516.06138154674,11431,75165.97222863795,0.6248797130609746,2.461636596655263e-4
0603064,"Atascadero city, California",own_1det,6428,64568.509160114925,11431,75165.97222863795,0.5623305047677368,3.1224118402390846e-4
0603064,"Atascadero city, California",own_1att,257,3060.208239022182,11431,75165.97222863795,0.022482722421485433,2.312899418252595e-5
0603064,"Atascadero city, California",own_2,74,2545.800574643619,11431,75165.97222863795,0.0064736243548246,1.9458897234713178e-5
0603064,"Atascadero city, California",own_3to4,88,2365.0927097864947,11431,75165.97222863795,0.007698364097629254,1.8065955937979688e-5
0603064,"Atascadero city, California",own_5to9,5,23.650927097864948,11431,75165.97222863795,4.3740705100166216e-4,1.8111053591948843e-7
0603064,"Atascadero city, California",own_10to19,0,195.48969429328997,11431,75165.97222863795,0,1.4960820694960094e-6
0603064,"Atascadero city, California",own_20to49,0,195.48969429328997,11431,75165.97222863795,0,1.4960820694960094e-6
0603064,"Atascadero city, California",own_50plus,0,195.48969429328997,11431,75165.97222863795,0,1.4960820694960094e-6
0603064,"Atascadero city, California",own_mobile,291,1658.8908084736836,11431,75165.97222863795,0.02545709036829674,1.306828183701911e-5
0603064,"Atascadero city, California",own_boatrv,0,195.48969429328997,11431,75165.97222863795,0,1.4960820694960094e-6
0603064,"Atascadero city, California",rentocc,4288,47362.459696418184,11431,75165.97222863795,0.37512028693902544,2.8151904011468256e-4
0603064,"Atascadero city, California",rent_1det,1922,25561.109006753446,11431,75165.97222863795,0.16813927040503893,1.793564501941773e-4
0603064,"Atascadero city, California",rent_1att,127,2078.6947644607862,11431,75165.97222863795,0.011110139095442218,1.5837239595335872e-5
0603064,"Atascadero city, California",rent_2,326,9342.48574939256,11431,75165.97222863795,0.028518939725308372,7.1030152686119935e-05
0603064,"Atascadero city, California",rent_3to4,530,9818.46065723709,11431,75165.97222863795,0.046365147406176185,7.390403165493741e-5
0603064,"Atascadero city, California",rent_5to9,661,14196.468990493435,11431,75165.97222863795,0.05782521214241974,1.0672205811385207e-4
0603064,"Atascadero city, California",rent_10to19,269,4972.607422326105,11431,75165.97222863795,0.023532499343889422,3.773679202375952e-5
0603064,"Atascadero city, California",rent_20to49,238,6734.971036852948,11431,75165.97222863795,0.020820575627679118,5.129334741401367e-5
0603064,"Atascadero city, California",rent_50plus,146,2861.762178841659,11431,75165.97222863795,0.012772285889248535,2.1807217291078166e-5
0603064,"Atascadero city, California",rent_mobile,69,1038.0539721547286,11431,75165.97222863795,0.006036217303822937,7.92326449102905e-6
0603064,"Atascadero city, California",rent_boatrv,0,195.48969429328997,11431,75165.97222863795,0,1.4960820694960094e-6
0603092,"Atherton town, California",ownocc,2166,5774.152123502185,2320,5500.318733197217,0.9336206896551724,1.820400831675819e-4
0603092,"Atherton town, California",own_1det,2142,5866.908103214125,2320,5500.318733197217,0.9232758620689655,2.189033993549739e-4
0603092,"Atherton town, California",own_1att,20,147.81829436165592,2320,5500.318733197217,0.008620689655172414,2.738732369925457e-5
0603092,"Atherton town, California",own_2,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_3to4,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_5to9,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_10to19,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_20to49,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_50plus,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",own_mobile,4,18.10774105930285,2320,5500.318733197217,0.0017241379310344827,3.3612125683693745e-6
0603092,"Atherton town, California",own_boatrv,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rentocc,154,1420.5338088155136,2320,5500.318733197217,0.06637931034482758,2.594192616265987e-4
0603092,"Atherton town, California",rent_1det,154,1420.5338088155136,2320,5500.318733197217,0.06637931034482758,2.594192616265987e-4
0603092,"Atherton town, California",rent_1att,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_2,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_3to4,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_5to9,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_10to19,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_20to49,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_50plus,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_mobile,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603092,"Atherton town, California",rent_boatrv,0,106.79871767629642,2320,5500.318733197217,0,1.9842211221071718e-5
0603162,"Atwater city, California",ownocc,4506,36668.175645088275,8889,42468.56551583966,0.506918663516706,3.259557931281032e-4
0603162,"Atwater city, California",own_1det,4109,39033.26835487477,8889,42468.56551583966,0.4622567217909776,3.791531797108904e-4
0603162,"Atwater city, California",own_1att,53,289.7238569488456,8889,42468.56551583966,0.005962425469681629,3.647618226929523e-6
0603162,"Atwater city, California",own_2,20,378.41483356583916,8889,42468.56551583966,0.002249971875351558,4.786472085582337e-6
0603162,"Atwater city, California",own_3to4,49,1077.5953658964718,8889,42468.56551583966,0.005512431094611317,1.3621643068837423e-5
0603162,"Atwater city, California",own_5to9,11,94.60370839145979,8889,42468.56551583966,0.001237484531443357,1.1964751730345879e-6
0603162,"Atwater city, California",own_10to19,0,195.48969429328997,8889,42468.56551583966,0,2.4741045903981123e-6
0603162,"Atwater city, California",own_20to49,0,195.48969429328997,8889,42468.56551583966,0,2.4741045903981123e-6
0603162,"Atwater city, California",own_50plus,0,195.48969429328997,8889,42468.56551583966,0,2.4741045903981123e-6
0603162,"Atwater city, California",own_mobile,264,3127.8351086926396,8889,42468.56551583966,0.029699628754640568,3.9111580143131735e-5
0603162,"Atwater city, California",own_boatrv,0,195.48969429328997,8889,42468.56551583966,0,2.4741045903981123e-6
0603162,"Atwater city, California",rentocc,4383,43730.564203952286,8889,42468.56551583966,0.49308133648329394,4.227741912580646e-4
0603162,"Atwater city, California",rent_1det,2133,25755.859609574924,8889,42468.56551583966,0.23995950050624368,2.950160863218597e-4
0603162,"Atwater city, California",rent_1att,309,3769.7360519581302,8889,42468.56551583966,0.03476206547418157,4.7060038478278594e-5
0603162,"Atwater city, California",rent_2,528,5682.135235262054,8889,42468.56551583966,0.059399257509281135,7.00163530289407e-5
0603162,"Atwater city, California",rent_3to4,710,8764.146672702582,8889,42468.56551583966,0.07987400157498031,1.0748941745340028e-4
0603162,"Atwater city, California",rent_5to9,230,3127.8351086926396,8889,42468.56551583966,0.02587467656654292,3.922583162271717e-5
0603162,"Atwater city, California",rent_10to19,119,1658.8908084736836,8889,42468.56551583966,0.01338733265834177,2.089848450973474e-5
0603162,"Atwater city, California",rent_20to49,79,1708.7794828207427,8889,42468.56551583966,0.008887388907638655,2.158374649865163e-5
0603162,"Atwater city, California",rent_50plus,40,478.93127373176515,8889,42468.56551583966,0.004499943750703116,6.050438714513253e-6
0603162,"Atwater city, California",rent_mobile,235,3196.2010698349054,8889,42468.56551583966,0.02643716953538081,4.0075251333158995e-5
0603162,"Atwater city, California",rent_boatrv,0,195.48969429328997,8889,42468.56551583966,0,2.4741045903981123e-6
0603190,"Auberry CDP, California",ownocc,775,8314.779057843145,933,8094.52979924428,0.8306538049303323,0.0031357879247791037
0603190,"Auberry CDP, California",own_1det,530,5682.135235262054,933,8094.52979924428,0.5680600214362272,0.0035268609986846907
0603190,"Auberry CDP, California",own_1att,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_2,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_3to4,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_5to9,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_10to19,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_20to49,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_50plus,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",own_mobile,214,3127.8351086926396,933,8094.52979924428,0.22936763129689175,0.0031039862191859042
0603190,"Auberry CDP, California",own_boatrv,31,212.85834388078456,933,8094.52979924428,0.03322615219721329,2.547930187992826e-4
0603190,"Auberry CDP, California",rentocc,158,3477.0558291220514,933,8094.52979924428,0.16934619506966775,0.0037276976740844552
0603190,"Auberry CDP, California",rent_1det,39,332.5911623137259,933,8094.52979924428,0.04180064308681672,3.983217292143664e-4
0603190,"Auberry CDP, California",rent_1att,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_2,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_3to4,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_5to9,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_10to19,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_20to49,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_50plus,0,53.21458597019614,933,8094.52979924428,0,6.11318304656304e-5
0603190,"Auberry CDP, California",rent_mobile,55,1466.7270258035312,933,8094.52979924428,0.05894962486602358,0.001652632098817989
0603190,"Auberry CDP, California",rent_boatrv,64,1810.774105930285,933,8094.52979924428,0.06859592711682744,0.0020364256131458753
0603204,"Auburn city, California",ownocc,3320,31725.131881634497,6007,31078.79638953816,0.552688530048277,6.161076719655792e-4
0603204,"Auburn city, California",own_1det,3021,23096.60849400874,6007,31078.79638953816,0.5029132678541701,4.22239332630986e-4
0603204,"Auburn city, California",own_1att,97,923.8643397603495,6007,31078.79638953816,0.016147827534543035,2.537853972710253e-5
0603204,"Auburn city, California",own_2,24,310.78796389538155,6007,31078.79638953816,0.003995338771433328,8.59914200318503e-6
0603204,"Auburn city, California",own_3to4,43,1658.8908084736836,6007,31078.79638953816,0.007158315298818046,4.59288336798011e-5
0603204,"Auburn city, California",own_5to9,135,3127.8351086926396,6007,31078.79638953816,0.02247378058931247,8.624692078493643e-5
0603204,"Auburn city, California",own_10to19,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",own_20to49,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",own_50plus,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",own_mobile,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",own_boatrv,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",rentocc,2687,20582.219306916973,6007,31078.79638953816,0.447311469951723,3.980633948433361e-4
0603204,"Auburn city, California",rent_1det,889,13061.224489795917,6007,31078.79638953816,0.14799400699184284,3.431025621372315e-4
0603204,"Auburn city, California",rent_1att,97,999.2516698847941,6007,31078.79638953816,0.016147827534543035,2.7467754552313653e-5
0603204,"Auburn city, California",rent_2,261,5321.458597019614,6007,31078.79638953816,0.04344930913933744,1.4584800961344786e-4
0603204,"Auburn city, California",rent_3to4,469,5774.152123502185,6007,31078.79638953816,0.07807557849175961,1.5476927553578914e-4
0603204,"Auburn city, California",rent_5to9,264,5682.135235262054,6007,31078.79638953816,0.04394872648576661,1.5580587515076757e-4
0603204,"Auburn city, California",rent_10to19,110,1286.3887066823108,6007,31078.79638953816,0.018311969369069418,3.536097374054967e-5
0603204,"Auburn city, California",rent_20to49,182,4635.5817111815295,6007,31078.79638953816,0.030297985683369402,1.2767559351756412e-4
0603204,"Auburn city, California",rent_50plus,415,7451.5202187710765,6007,31078.79638953816,0.06908606625603463,2.0239371450881435e-4
0603204,"Auburn city, California",rent_mobile,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603204,"Auburn city, California",rent_boatrv,0,133.40601066139448,6007,31078.79638953816,0,3.6970909406922295e-6
0603205,"Auburn Lake Trails CDP, California",ownocc,1214,8204.284882807808,1398,6734.971036852948,0.8683834048640916,0.0015992150748999664
0603205,"Auburn Lake Trails CDP, California",own_1det,1159,8426.012324350293,1398,6734.971036852948,0.829041487839771,0.0019427921786160844
0603205,"Auburn Lake Trails CDP, California",own_1att,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_2,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_3to4,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_5to9,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_10to19,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_20to49,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_50plus,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",own_mobile,55,1117.8758511100227,1398,6734.971036852948,0.03934191702432046,5.666441300253498e-4
0603205,"Auburn Lake Trails CDP, California",own_boatrv,0,53.21458597019614,1398,6734.971036852948,0,2.7228037790649293e-5
0603205,"Auburn Lake Trails CDP, California",rentocc,184,3405.733502092553,1398,6734.971036852948,0.13161659513590845,0.0016828987675851052
